MODEL_CODE,MODEL_MARKETING_NAME,PRODUCT_LINE,PRODUCT_LINE_DESCRIPTION,PRODUCT_CATEGORY,PRODUCT_SUBCATEGORY,MODEL_YEAR,MODEL_COLOR_NAME,STATE_COMPLIANCE,VISIBILITY_INDICATOR,VISIBILITY_DATE,VISIBILITY_TIME
F15MSHD,NONE,1810,OUTBOARD MOTORS,,,2005,NONE,,,07/01/2004 00:00:00,0
F15MSHD,NONE,1810,OUTBOARD MOTORS,,,2005,NONE,,,07/01/2004 00:00:00,0
F15SEHA,NONE,1810,OUTBOARD MOTORS,,,2006,NONE,,X,04/01/2011 00:00:00,0
F15SEHA,NONE,1810,OUTBOARD MOTORS,,,2006,NONE,,X,04/01/2011 00:00:00,0
F2.5MSHB,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,2-25 HP,2003,NONE,,,07/02/2003 00:00:00,0
F2.5MSHB,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,2-25 HP,2003,NONE,,,07/02/2003 00:00:00,0
F200TXRA,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,150-250 HP,2002,NONE,,,07/01/2001 00:00:00,0
F200TXRA,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,150-250 HP,2002,NONE,,,07/01/2001 00:00:00,0
AJSMT-43,NONE,1810,OUTBOARD MOTORS,,,2006,NONE,,,12/10/2005 00:00:00,0
AJSMT-43,NONE,1810,OUTBOARD MOTORS,,,2006,NONE,,,12/10/2005 00:00:00,0
FJ09FR,FJ-09,1110,Motorcycle,Street Motorcycle,Supersport Touring,2015,CANDY RED,,X,11/03/2014 00:00:00,1300
FJ09FR,FJ-09,1110,Motorcycle,Street Motorcycle,Supersport Touring,2015,CANDY RED,,X,11/03/2014 00:00:00,1300
FJ09GS,FJ-09,1110,Motorcycle,Street Motorcycle,Supersport Touring,2016,MATTE SILVER,,X,10/06/2015 00:00:00,9000
FJ09GS,FJ-09,1110,Motorcycle,Street Motorcycle,Supersport Touring,2016,MATTE SILVER,,X,10/06/2015 00:00:00,9000
FX10DL,FX NYTRO,1210,Snowmobile,Trail,,2013,YAMAHA BLUE & WHITE,,X,03/02/2012 00:00:00,0
FX10DL,FX NYTRO,1210,Snowmobile,Trail,,2013,YAMAHA BLUE & WHITE,,X,03/02/2012 00:00:00,0
FZ6RBW,FZ6R,1110,Motorcycle,Street Motorcycle,Sport,2012,PEARL WHITE,,X,09/14/2011 00:00:00,0
FZ6RBW,FZ6R,1110,Motorcycle,Street Motorcycle,Sport,2012,PEARL WHITE,,X,09/14/2011 00:00:00,0
LF225TXRA,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,150-250 HP,2002,NONE,,,07/01/2001 00:00:00,0
LF225TXRA,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,150-250 HP,2002,NONE,,,07/01/2001 00:00:00,0
LF250TXRD,NONE,1810,OUTBOARD MOTORS,,,2005,NONE,,,07/01/2004 00:00:00,0
LF250TXRD,NONE,1810,OUTBOARD MOTORS,,,2005,NONE,,,07/01/2004 00:00:00,0
LF250XCA,NONE,1810,OUTBOARD MOTORS,,,2006,NONE,,X,11/09/2009 00:00:00,0
LF250XCA,NONE,1810,OUTBOARD MOTORS,,,2006,NONE,,X,11/09/2009 00:00:00,0
LX225TXRA,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,150-250 HP,2002,NONE,,,07/01/2001 00:00:00,0
LX225TXRA,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,150-250 HP,2002,NONE,,,07/01/2001 00:00:00,0
LZ150TXRB,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,150-250 HP,2003,NONE,,,08/06/2002 00:00:00,0
LZ150TXRB,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,150-250 HP,2003,NONE,,,08/06/2002 00:00:00,0
LZ200TXRB,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,150-250 HP,2003,NONE,,,08/06/2002 00:00:00,0
LZ200TXRB,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,150-250 HP,2003,NONE,,,08/06/2002 00:00:00,0
PW50E1,PW50,1110,Motorcycle,Off-Road Motorcycle,Off-Road,2014,TEAM YAMAHA BLUE/WHITE,,X,09/06/2013 00:00:00,0
PW50E1,PW50,1110,Motorcycle,Off-Road Motorcycle,Off-Road,2014,TEAM YAMAHA BLUE/WHITE,,X,09/06/2013 00:00:00,0
PZ50RTEW,PHAZER R-TX,1210,Snowmobile,Trail,,2014,WHITE,,X,02/21/2013 00:00:00,0
PZ50RTEW,PHAZER R-TX,1210,Snowmobile,Trail,,2014,WHITE,,X,02/21/2013 00:00:00,0
RS90PLTBB,RS VECTOR LTX,1210,Snowmobile,Trail,,2012,YAMAHA BLACK,,X,03/01/2011 00:00:00,0
RS90PLTBB,RS VECTOR LTX,1210,Snowmobile,Trail,,2012,YAMAHA BLACK,,X,03/01/2011 00:00:00,0
RS90PLTBR,RS VECTOR LTX,1210,Snowmobile,Trail,,2012,CANDY RED,,X,03/01/2011 00:00:00,0
RS90PLTBR,RS VECTOR LTX,1210,Snowmobile,Trail,,2012,CANDY RED,,X,03/01/2011 00:00:00,0
RS90XTGS,RS VECTOR X-TX,1210,Snowmobile,Trail,,2016,MATTE SILVER,,X,02/25/2015 00:00:00,9000
RS90XTGS,RS VECTOR X-TX,1210,Snowmobile,Trail,,2016,MATTE SILVER,,X,02/25/2015 00:00:00,9000
RST90GS,RS VENTURE,1210,Snowmobile,2-Up Touring Utility,,2016,SILVER,,X,02/25/2015 00:00:00,9000
RST90GS,RS VENTURE,1210,Snowmobile,2-Up Touring Utility,,2016,SILVER,,X,02/25/2015 00:00:00,9000
RST90PGTDB,RS VENTURE GT,1210,Snowmobile,2-Up Touring Utility,,2013,YAMAHA BLACK,,X,03/02/2012 00:00:00,0
RST90PGTDB,RS VENTURE GT,1210,Snowmobile,2-Up Touring Utility,,2013,YAMAHA BLACK,,X,03/02/2012 00:00:00,0
RST90PTFER,RS VENTURE TF,1210,Snowmobile,2-Up Touring Utility,,2014,CANDY RED,,X,02/21/2013 00:00:00,0
RST90PTFER,RS VENTURE TF,1210,Snowmobile,2-Up Touring Utility,,2014,CANDY RED,,X,02/21/2013 00:00:00,0
RX10PDB,APEX,1210,Snowmobile,Trail,,2013,BLACK & SILVER,,X,03/02/2012 00:00:00,0
RX10PDB,APEX,1210,Snowmobile,Trail,,2013,BLACK & SILVER,,X,03/02/2012 00:00:00,0
RX10PEL,APEX,1210,Snowmobile,Trail,,2014,YAMAHA BLUE,,X,02/21/2013 00:00:00,0
RX10PEL,APEX,1210,Snowmobile,Trail,,2014,YAMAHA BLUE,,X,02/21/2013 00:00:00,0
SR10MS53GR,SRVIPER M-TX 153 SE,1210,Snowmobile,Mountain,,2016,RED/WHITE,,X,02/25/2015 00:00:00,9000
SR10MS53GR,SRVIPER M-TX 153 SE,1210,Snowmobile,Mountain,,2016,RED/WHITE,,X,02/25/2015 00:00:00,9000
SR10RDFB,SRVIPER RTX DX,1210,Snowmobile,Trail,,2015,BLACK,,X,02/11/2014 00:00:00,0
SR10RDFB,SRVIPER RTX DX,1210,Snowmobile,Trail,,2015,BLACK,,X,02/11/2014 00:00:00,0
SR10RSGR,SRVIPER R-TX SE,1210,Snowmobile,Trail,,2016,RED/WHITE,,X,02/25/2015 00:00:00,9000
SR10RSGR,SRVIPER R-TX SE,1210,Snowmobile,Trail,,2016,RED/WHITE,,X,02/25/2015 00:00:00,9000
T50LB,NONE,1810,OUTBOARD MOTORS,,,2006,NONE,,X,02/06/2013 00:00:00,0
T50LB,NONE,1810,OUTBOARD MOTORS,,,2006,NONE,,X,02/06/2013 00:00:00,0
T50TLR,NONE,1810,OUTBOARD MOTORS,,,2006,NONE,,,07/01/2008 00:00:00,0
T50TLR,NONE,1810,OUTBOARD MOTORS,,,2006,NONE,,,07/01/2008 00:00:00,0
F250UCA,NONE,1810,OUTBOARD MOTORS,,,2006,NONE,,X,11/09/2009 00:00:00,0
F250UCA,NONE,1810,OUTBOARD MOTORS,,,2006,NONE,,X,11/09/2009 00:00:00,0
F25LA,NONE,1810,OUTBOARD MOTORS,,,2006,NONE,,X,05/01/2009 00:00:00,0
F25LA,NONE,1810,OUTBOARD MOTORS,,,2006,NONE,,X,05/01/2009 00:00:00,0
F300XCA,NONE,1810,OUTBOARD MOTORS,,,2006,NONE,,X,11/09/2009 00:00:00,0
F300XCA,NONE,1810,OUTBOARD MOTORS,,,2006,NONE,,X,11/09/2009 00:00:00,0
F40JEHA,NONE,1810,OUTBOARD MOTORS,,,2006,NONE,,X,12/16/2008 00:00:00,0
F40JEHA,NONE,1810,OUTBOARD MOTORS,,,2006,NONE,,X,12/16/2008 00:00:00,0
F40MJH,NONE,1810,OUTBOARD MOTORS,,,2006,NONE,,,07/01/2006 00:00:00,0
F40MJH,NONE,1810,OUTBOARD MOTORS,,,2006,NONE,,,07/01/2006 00:00:00,0
F40MLHD,NONE,1810,OUTBOARD MOTORS,,,2005,NONE,,,07/01/2004 00:00:00,0
F40MLHD,NONE,1810,OUTBOARD MOTORS,,,2005,NONE,,,07/01/2004 00:00:00,0
F50TLRD,NONE,1810,OUTBOARD MOTORS,,,2005,NONE,,,07/01/2004 00:00:00,0
F50TLRD,NONE,1810,OUTBOARD MOTORS,,,2005,NONE,,,07/01/2004 00:00:00,0
F6MSH,NONE,1810,OUTBOARD MOTORS,,,2006,NONE,,,07/01/2006 00:00:00,0
F6MSH,NONE,1810,OUTBOARD MOTORS,,,2006,NONE,,,07/01/2006 00:00:00,0
F6MSHB,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,4 - 9.9 H.P,2003,NONE,,,07/02/2003 00:00:00,0
F6MSHB,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,4 - 9.9 H.P,2003,NONE,,,07/02/2003 00:00:00,0
F8MLH,NONE,1810,OUTBOARD MOTORS,,,2006,NONE,,,07/01/2006 00:00:00,0
F8MLH,NONE,1810,OUTBOARD MOTORS,,,2006,NONE,,,07/01/2006 00:00:00,0
F90TJR,NONE,1810,OUTBOARD MOTORS,,,2006,NONE,,,07/01/2008 00:00:00,0
F90TJR,NONE,1810,OUTBOARD MOTORS,,,2006,NONE,,,07/01/2008 00:00:00,0
YFM7FGPHB,GRIZZLY 700 4X4 EPS,1720,ATV,Utility ATV,,2012,REALTREE AP HD,,X,06/09/2011 00:00:00,0
YFM7FGPHB,GRIZZLY 700 4X4 EPS,1720,ATV,Utility ATV,,2012,REALTREE AP HD,,X,06/09/2011 00:00:00,0
YP20GJ,YP20G,1160,Power Product,Pump,Water Pump,2013,NONE,,X,09/06/2013 00:00:00,0
YP20GJ,YP20G,1160,Power Product,Pump,Water Pump,2013,NONE,,X,09/06/2013 00:00:00,0
YW50FBB,ZUMA 50F,1610,Scooter,,,2012,RAVEN,,X,06/09/2011 00:00:00,0
YW50FBB,ZUMA 50F,1610,Scooter,,,2012,RAVEN,,X,06/09/2011 00:00:00,0
YW50FGB,ZUMA 50F,1610,Scooter,,,2016,RAVEN,,X,09/01/2015 00:00:00,1000
YW50FGB,ZUMA 50F,1610,Scooter,,,2016,RAVEN,,X,09/01/2015 00:00:00,1000
YZ85B,YZ85,1110,Motorcycle,Off-Road Motorcycle,Motocross,2012,TEAM YAMAHA BLUE/WHITE,,X,09/14/2011 00:00:00,0
YZ85B,YZ85,1110,Motorcycle,Off-Road Motorcycle,Motocross,2012,TEAM YAMAHA BLUE/WHITE,,X,09/14/2011 00:00:00,0
YZFR6GY,YZF-R6,1110,Motorcycle,Street Motorcycle,Supersport,2016,60TH ANNIVERSARY YELLOW,,X,10/06/2015 00:00:00,9000
YZFR6GY,YZF-R6,1110,Motorcycle,Street Motorcycle,Supersport,2016,60TH ANNIVERSARY YELLOW,,X,10/06/2015 00:00:00,9000
115TXRA,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,70-130 HP,2002,NONE,,,07/01/2001 00:00:00,0
115TXRA,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,70-130 HP,2002,NONE,,,07/01/2001 00:00:00,0
15MSHA,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,2-25 HP,2002,NONE,,,07/01/2001 00:00:00,0
15MSHA,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,2-25 HP,2002,NONE,,,07/01/2001 00:00:00,0
15MSHB,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,2-25 HP,2003,NONE,,,04/23/2002 00:00:00,0
15MSHB,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,2-25 HP,2003,NONE,,,04/23/2002 00:00:00,0
25MLHKZ,NONE,1810,OUTBOARD MOTORS,,,2001,NONE,,,07/01/2001 00:00:00,0
25MLHKZ,NONE,1810,OUTBOARD MOTORS,,,2001,NONE,,,07/01/2001 00:00:00,0
25MSHZ,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,2-25 HP,2001,NONE,,,10/10/2002 00:00:00,0
25MSHZ,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,2-25 HP,2001,NONE,,,10/10/2002 00:00:00,0
30MLHZ,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,30-60 HP,2001,NONE,,,10/10/2002 00:00:00,0
30MLHZ,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,30-60 HP,2001,NONE,,,10/10/2002 00:00:00,0
3MSHKZ,NONE,1810,OUTBOARD MOTORS,,,2001,NONE,,,07/01/2001 00:00:00,0
3MSHKZ,NONE,1810,OUTBOARD MOTORS,,,2001,NONE,,,07/01/2001 00:00:00,0
40MJHY,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,30-60 HP,2000,NONE,,,04/03/2001 00:00:00,0
40MJHY,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,30-60 HP,2000,NONE,,,04/03/2001 00:00:00,0
40MJHZ,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,30-60 HP,2001,NONE,,,10/11/2002 00:00:00,0
40MJHZ,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,30-60 HP,2001,NONE,,,10/11/2002 00:00:00,0
LAT1100B-NE,NONE,1950,EXPORTS,,,2014,BLACK,,X,08/12/2013 00:00:00,0
LAT1100A-NE,NONE,1950,EXPORTS,,,2014,MAPLE RED/WHITE,,X,08/12/2013 00:00:00,0
40MLHY,NONE,1810,OUTBOARD MOTORS,,,2000,NONE,,,02/28/2000 00:00:00,0
40MLHY,NONE,1810,OUTBOARD MOTORS,,,2000,NONE,,,02/28/2000 00:00:00,0
40TLRY,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,30-60 HP,2000,NONE,,,04/03/2001 00:00:00,0
40TLRY,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,30-60 HP,2000,NONE,,,04/03/2001 00:00:00,0
9.9MSHA,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,2-25 HP,2002,NONE,,,07/01/2001 00:00:00,0
9.9MSHA,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,2-25 HP,2002,NONE,,,07/01/2001 00:00:00,0
EF2400ISJ,NONE,1160,Power Product,Portable Generator,Inverter Series,2007,NONE,,,06/01/2008 00:00:00,0
EF2400ISJ,NONE,1160,Power Product,Portable Generator,Inverter Series,2007,NONE,,,06/01/2008 00:00:00,0
EF2800IJ,NONE,1160,Power Product,Portable Generator,Inverter Series,2007,NONE,,,06/01/2008 00:00:00,0
EF2800IJ,NONE,1160,Power Product,Portable Generator,Inverter Series,2007,NONE,,,06/01/2008 00:00:00,0
F115TJRA,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,70-130 HP,2002,NONE,,,07/01/2001 00:00:00,0
F115TJRA,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,70-130 HP,2002,NONE,,,07/01/2001 00:00:00,0
F115TLRA,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,70-130 HP,2002,NONE,,,07/01/2001 00:00:00,0
F115TLRA,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,70-130 HP,2002,NONE,,,07/01/2001 00:00:00,0
F115TLRB,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,70-130 HP,2003,NONE,,,08/06/2002 00:00:00,0
F115TLRB,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,70-130 HP,2003,NONE,,,08/06/2002 00:00:00,0
F115TLRZ,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,70-130 HP,2001,NONE,,,10/10/2002 00:00:00,0
F115TLRZ,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,70-130 HP,2001,NONE,,,10/10/2002 00:00:00,0
F150TXRD,NONE,1810,OUTBOARD MOTORS,,,2005,NONE,,,07/01/2004 00:00:00,0
F150TXRD,NONE,1810,OUTBOARD MOTORS,,,2005,NONE,,,07/01/2004 00:00:00,0
F15ESHA,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,2-25 HP,2002,NONE,,,07/01/2001 00:00:00,0
F15ESHA,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,2-25 HP,2002,NONE,,,07/01/2001 00:00:00,0
F15ESHZ,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,2-25 HP,2001,NONE,,,10/10/2002 00:00:00,0
F15ESHZ,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,2-25 HP,2001,NONE,,,10/10/2002 00:00:00,0
F15MLHB,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,2-25 HP,2003,NONE,,,08/06/2002 00:00:00,0
F15MLHB,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,2-25 HP,2003,NONE,,,08/06/2002 00:00:00,0
GCAJP1250000,NONE,1950,EXPORTS,,,2015,NONE,,,06/25/2014 00:00:00,0
T8PXH,NONE,1810,OUTBOARD MOTORS,,,2006,NONE,,,07/01/2006 00:00:00,0
T8PXH,NONE,1810,OUTBOARD MOTORS,,,2006,NONE,,,07/01/2006 00:00:00,0
T9.9EXHD,NONE,1810,OUTBOARD MOTORS,,,2005,NONE,,,07/01/2004 00:00:00,0
T9.9EXHD,NONE,1810,OUTBOARD MOTORS,,,2005,NONE,,,07/01/2004 00:00:00,0
TTR230E,TT-R230,1110,Motorcycle,Off-Road Motorcycle,Off-Road,2014,TEAM YAMAHA BLUE/WHITE,,X,09/06/2013 00:00:00,0
TTR230E,TT-R230,1110,Motorcycle,Off-Road Motorcycle,Off-Road,2014,TEAM YAMAHA BLUE/WHITE,,X,09/06/2013 00:00:00,0
VF200LA,NONE,1810,OUTBOARD MOTORS,,,2006,NONE,,X,10/19/2009 00:00:00,0
VF200LA,NONE,1810,OUTBOARD MOTORS,,,2006,NONE,,X,10/19/2009 00:00:00,0
VK10FGV,VK PROFESSIONAL II,1210,Snowmobile,2-Up Touring Utility,,2016,MAGNETIC BRONZE,,X,02/25/2015 00:00:00,9000
VK10FGV,VK PROFESSIONAL II,1210,Snowmobile,2-Up Touring Utility,,2016,MAGNETIC BRONZE,,X,02/25/2015 00:00:00,9000
VK10FS,VIKING PROFESSIONAL,1210,Snowmobile,2-Up Touring Utility,,2015,MATTE SILVER,,X,02/11/2014 00:00:00,0
VK10FS,VIKING PROFESSIONAL,1210,Snowmobile,2-Up Touring Utility,,2015,MATTE SILVER,,X,02/11/2014 00:00:00,0
VX150TLRY,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,150-250 HP,2000,NONE,,,04/03/2001 00:00:00,0
VX150TLRY,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,150-250 HP,2000,NONE,,,04/03/2001 00:00:00,0
VX200TLRY,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,150-250 HP,2000,NONE,,,04/03/2001 00:00:00,0
VX200TLRY,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,150-250 HP,2000,NONE,,,04/03/2001 00:00:00,0
VZ200TLR,NONE,1810,OUTBOARD MOTORS,,,2006,NONE,,,07/01/2006 00:00:00,0
VZ200TLR,NONE,1810,OUTBOARD MOTORS,,,2006,NONE,,,07/01/2006 00:00:00,0
WR450FB,WR450F,1110,Motorcycle,Off-Road Motorcycle,Off-Road,2012,TEAM YAMAHA BLUE/WHITE,,X,09/14/2011 00:00:00,0
WR450FB,WR450F,1110,Motorcycle,Off-Road Motorcycle,Off-Road,2012,TEAM YAMAHA BLUE/WHITE,,X,09/14/2011 00:00:00,0
WR450FD,WR450F,1110,Motorcycle,Off-Road Motorcycle,Off-Road,2013,TEAM YAMAHA BLUE/WHITE,,X,09/13/2012 00:00:00,0
WR450FD,WR450F,1110,Motorcycle,Off-Road Motorcycle,Off-Road,2013,TEAM YAMAHA BLUE/WHITE,,X,09/13/2012 00:00:00,0
WR450FE,WR450F,1110,Motorcycle,Off-Road Motorcycle,Off-Road,2014,TEAM YAMAHA BLUE/WHITE,,X,06/11/2013 00:00:00,0
WR450FE,WR450F,1110,Motorcycle,Off-Road Motorcycle,Off-Road,2014,TEAM YAMAHA BLUE/WHITE,,X,06/11/2013 00:00:00,0
XTZ12BL,SUPER TENERE,1110,Motorcycle,Street Motorcycle,Adventure Touring/Dual Sport,2012,IMPACT BLUE,,X,09/01/2010 00:00:00,0
XTZ12BL,SUPER TENERE,1110,Motorcycle,Street Motorcycle,Adventure Touring/Dual Sport,2012,IMPACT BLUE,,X,09/01/2010 00:00:00,0
XVS13AER,V STAR 1300,1110,Motorcycle,Street Motorcycle,Cruiser,2014,CANDY RED,,X,06/11/2013 00:00:00,0
XVS13AER,V STAR 1300,1110,Motorcycle,Street Motorcycle,Cruiser,2014,CANDY RED,,X,06/11/2013 00:00:00,0
XVS13AFS,V STAR 1300,1110,Motorcycle,Street Motorcycle,Cruiser,2015,METALLIC SILVER,,X,10/16/2014 00:00:00,6000
XVS13AFS,V STAR 1300,1110,Motorcycle,Street Motorcycle,Cruiser,2015,METALLIC SILVER,,X,10/16/2014 00:00:00,6000
XVS13CBB,STRYKER,1110,Motorcycle,Street Motorcycle,Cruiser,2012,RAVEN,,X,09/14/2011 00:00:00,0
XVS13CBB,STRYKER,1110,Motorcycle,Street Motorcycle,Cruiser,2012,RAVEN,,X,09/14/2011 00:00:00,0
XVS13CDR,STRYKER,1110,Motorcycle,Street Motorcycle,Cruiser,2013,CANDY RED,,X,09/13/2012 00:00:00,0
XVS13CDR,STRYKER,1110,Motorcycle,Street Motorcycle,Cruiser,2013,CANDY RED,,X,09/13/2012 00:00:00,0
XVS65ES,V STAR 650 CUSTOM,1110,Motorcycle,Street Motorcycle,Cruiser,2014,LIQUID SILVER,,X,06/11/2013 00:00:00,0
XVS65ES,V STAR 650 CUSTOM,1110,Motorcycle,Street Motorcycle,Cruiser,2014,LIQUID SILVER,,X,06/11/2013 00:00:00,0
XVS95CTBL,V STAR 950 TOURER,1110,Motorcycle,Street Motorcycle,Cruiser,2012,IMPACT BLUE,,X,06/09/2011 00:00:00,0
XVS95CTBL,V STAR 950 TOURER,1110,Motorcycle,Street Motorcycle,Cruiser,2012,IMPACT BLUE,,X,06/09/2011 00:00:00,0
XVS95DB,V STAR 950,1110,Motorcycle,Street Motorcycle,Cruiser,2013,RAVEN,,X,09/13/2012 00:00:00,0
XVS95DB,V STAR 950,1110,Motorcycle,Street Motorcycle,Cruiser,2013,RAVEN,,X,09/13/2012 00:00:00,0
YFM30GBL,GRIZZLY 300,1720,ATV,Utility ATV,,2012,STEEL BLUE,,X,09/14/2011 00:00:00,0
YFM30GBL,GRIZZLY 300,1720,ATV,Utility ATV,,2012,STEEL BLUE,,X,09/14/2011 00:00:00,0
FJR13ADG,FJR1300 ABS,1110,Motorcycle,Street Motorcycle,Supersport Touring,2013,STONE GRAY,,X,10/03/2012 00:00:00,0
FJR13ADG,FJR1300 ABS,1110,Motorcycle,Street Motorcycle,Supersport Touring,2013,STONE GRAY,,X,10/03/2012 00:00:00,0
FX10M53SEL,FX NYTRO MTX 153 SE,1210,Snowmobile,Mountain,,2014,YAMAHA BLUE,,X,02/21/2013 00:00:00,0
FX10M53SEL,FX NYTRO MTX 153 SE,1210,Snowmobile,Mountain,,2014,YAMAHA BLUE,,X,02/21/2013 00:00:00,0
FZ07FR,FZ-07,1110,Motorcycle,Street Motorcycle,Sport,2015,RAPID RED,,X,06/05/2014 00:00:00,8000
FZ07FR,FZ-07,1110,Motorcycle,Street Motorcycle,Sport,2015,RAPID RED,,X,06/05/2014 00:00:00,8000
FZ09GB,FZ-09,1110,Motorcycle,Street Motorcycle,Sport,2016,RAVEN,,X,06/04/2015 00:00:00,6000
FZ09GB,FZ-09,1110,Motorcycle,Street Motorcycle,Sport,2016,RAVEN,,X,06/04/2015 00:00:00,6000
FZ09GL,FZ-09,1110,Motorcycle,Street Motorcycle,Sport,2016,IMPACT BLUE,,X,06/04/2015 00:00:00,6000
FZ09GL,FZ-09,1110,Motorcycle,Street Motorcycle,Sport,2016,IMPACT BLUE,,X,06/04/2015 00:00:00,6000
LF200TXRB,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,150-250 HP,2003,NONE,,,08/06/2002 00:00:00,0
LF200TXRB,NONE,1810,OUTBOARD MOTORS,INDUSTRY STANDARDS,150-250 HP,2003,NONE,,,08/06/2002 00:00:00,0
LF200TXRD,NONE,1810,OUTBOARD MOTORS,,,2005,NONE,,,07/01/2004 00:00:00,0
LF200TXRD,NONE,1810,OUTBOARD MOTORS,,,2005,NONE,,,07/01/2004 00:00:00,0
LF200XCA,NONE,1810,OUTBOARD MOTORS,,,2006,NONE,,X,02/21/2013 00:00:00,0
LF200XCA,NONE,1810,OUTBOARD MOTORS,,,2006,NONE,,X,02/21/2013 00:00:00,0
LF225XCA,NONE,1810,OUTBOARD MOTORS,,,2006,NONE,,X,11/09/2009 00:00:00,0
LF225XCA,NONE,1810,OUTBOARD MOTORS,,,2006,NONE,,X,11/09/2009 00:00:00,0
LF250TUR,NONE,1810,OUTBOARD MOTORS,,,2006,NONE,,,07/01/2007 00:00:00,0
LF250TUR,NONE,1810,OUTBOARD MOTORS,,,2006,NONE,,,07/01/2007 00:00:00,0
PW50G2,PW50,1110,Motorcycle,Off-Road Motorcycle,Off-Road,2016,TEAM YAMAHA BLUE/WHITE,,X,08/27/2015 00:00:00,0
PW50G2,PW50,1110,Motorcycle,Off-Road Motorcycle,Off-Road,2016,TEAM YAMAHA BLUE/WHITE,,X,08/27/2015 00:00:00,0
PZ50MTGB,PHAZER M-TX,1210,Snowmobile,Mountain,,2016,YAMAHA BLACK,,X,02/25/2015 00:00:00,9000
PZ50MTGB,PHAZER M-TX,1210,Snowmobile,Mountain,,2016,YAMAHA BLACK,,X,02/25/2015 00:00:00,9000
RS90XT75GS,RS VECTOR X-TX 1.75,1210,Snowmobile,Trail,,2016,MATTE SILVER,,X,02/25/2015 00:00:00,9000
RS90XT75GS,RS VECTOR X-TX 1.75,1210,Snowmobile,Trail,,2016,MATTE SILVER,,X,02/25/2015 00:00:00,9000
RST90PGTDL,RS VENTURE GT,1210,Snowmobile,2-Up Touring Utility,,2013,VIVID NAVY BLUE,,X,03/02/2012 00:00:00,0
RST90PGTDL,RS VENTURE GT,1210,Snowmobile,2-Up Touring Utility,,2013,VIVID NAVY BLUE,,X,03/02/2012 00:00:00,0
